id,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69
35,9.739855766296387,9.794442176818848,9.780482292175293,9.804314613342285,9.586956977844238,9.83977222442627,7.433895111083984,9.72600269317627,7.55430793762207,9.673277854919434,9.483238220214844,9.670467376708984,7.3738813400268555,7.466864585876465,7.2794904708862305,7.350893974304199,7.54429292678833,7.618833065032959,7.385732650756836,9.799542427062988,7.3337202072143555,7.371982097625732,7.298126220703125,7.273557186126709,7.619689464569092,7.268086910247803,7.335969924926758,7.33657693862915,7.650235176086426,8.684711456298828,8.310443878173828,7.331445217132568,7.331090927124023,7.754942417144775,7.309841632843018,7.294342517852783,7.363926887512207,7.318894863128662,7.342787742614746,7.906446933746338,9.185955047607422,7.355327606201172,7.324437618255615,10.791102409362793,7.387750625610352,7.3917694091796875,7.9308953285217285,7.333531856536865,8.126011848449707,7.298013210296631,8.067453384399414,7.464054107666016,7.310029029846191,7.5268120765686035,7.549644470214844,7.418087005615234,7.681704521179199,7.573450088500977,7.333855152130127,7.423233985900879,7.335001468658447,7.590977191925049,7.81706428527832,7.496553897857666,9.744383811950684,7.289096832275391,7.2858991622924805,7.74621057510376,7.3853044509887695,7.37347412109375
14,9.785335540771484,9.958390235900879,10.495905876159668,10.834250450134277,9.907550811767578,9.867658615112305,10.074703216552734,10.472932815551758,10.427295684814453,10.723556518554688,10.29560375213623,9.87035083770752,9.906904220581055,9.82244873046875,9.912851333618164,10.017152786254883,10.437504768371582,10.547430038452148,10.893782615661621,10.977087020874023,10.669877052307129,10.976515769958496,10.895891189575195,11.213366508483887,11.036442756652832,11.00948429107666,10.937829971313477,10.440659523010254,9.926558494567871,7.910688400268555,7.005002021789551,9.949064254760742,8.387744903564453,11.033857345581055,10.634238243103027,10.723264694213867,10.639901161193848,10.484841346740723,11.668249130249023,10.983735084533691,11.104583740234375,10.925756454467773,10.931609153747559,10.94002914428711,11.49767780303955,11.183070182800293,10.392252922058105,11.143179893493652,10.971420288085938,10.622729301452637,10.969380378723145,10.934470176696777,10.475007057189941,10.700355529785156,10.841817855834961,10.469367980957031,10.809952735900879,10.994823455810547,10.463504791259766,10.497217178344727,10.418797492980957,10.968299865722656,11.033751487731934,10.4589262008667,10.527403831481934,10.336483001708984,10.780488967895508,10.285992622375488,10.808941841125488,10.769427299499512
31,7.035516738891602,10.273080825805664,9.61875057220459,10.967215538024902,12.129898071289062,9.274491310119629,11.181196212768555,13.3710298538208,11.18350887298584,9.138256072998047,9.253998756408691,7.762332439422607,7.594151973724365,7.846407413482666,11.136344909667969,10.774909019470215,8.273422241210938,8.825182914733887,7.584103584289551,8.94614028930664,7.767618656158447,7.986496448516846,8.214276313781738,8.225545883178711,9.253942489624023,7.792689800262451,9.14026165008545,9.066337585449219,7.259852886199951,8.276938438415527,7.458053112030029,8.96835994720459,8.212302207946777,7.391974449157715,7.986344814300537,9.240957260131836,7.7878947257995605,7.368800640106201,9.288891792297363,8.094649314880371,10.221833229064941,8.211310386657715,10.842695236206055,10.89054012298584,11.294185638427734,10.723563194274902,8.447684288024902,8.859848022460938,9.318964958190918,9.010920524597168,9.245132446289062,10.782087326049805,10.57873249053955,7.318267345428467,8.264312744140625,7.427765846252441,8.084498405456543,9.438380241394043,7.280929088592529,7.764628887176514,7.769693374633789,7.847515106201172,7.868475437164307,8.367547035217285,8.076035499572754,8.082090377807617,7.920812129974365,7.546571731567383,8.129247665405273,7.808598518371582
26,3.5897979736328125,3.0014662742614746,4.051541328430176,3.479275703430176,4.17805814743042,6.145003318786621,7.413741588592529,7.402277946472168,6.163323879241943,8.350167274475098,4.218785762786865,3.689310073852539,3.684626817703247,6.223842144012451,6.06582498550415,7.617156982421875,3.4781546592712402,4.197876930236816,3.6422970294952393,7.960933685302734,4.150047302246094,4.183690071105957,3.711674690246582,4.064147472381592,8.292338371276855,4.117918491363525,3.7292113304138184,3.9492709636688232,3.63204288482666,3.6467223167419434,6.087671756744385,3.7989847660064697,6.06377649307251,3.2442023754119873,3.189091682434082,3.1659560203552246,2.9990010261535645,3.7325637340545654,3.1284892559051514,3.6476521492004395,3.5665457248687744,3.753864049911499,3.314835786819458,2.970303535461426,3.5126819610595703,3.273388624191284,3.6892290115356445,3.1939728260040283,3.5891175270080566,3.678447961807251,3.6980693340301514,3.6135196685791016,3.0006790161132812,3.3191306591033936,3.0136947631835938,3.313293218612671,3.6174817085266113,3.6092591285705566,3.005035877227783,3.055699586868286,3.1601037979125977,2.968885898590088,2.935048818588257,2.9697141647338867,2.9728498458862305,2.9850990772247314,3.676164150238037,4.430600166320801,2.976522445678711,3.002626657485962
73,10.243619918823242,11.513601303100586,11.395493507385254,11.518391609191895,11.257542610168457,11.330852508544922,11.313386917114258,11.243915557861328,11.261773109436035,11.240999221801758,10.783522605895996,10.884727478027344,10.724539756774902,10.9082670211792,11.255369186401367,11.260570526123047,10.26120662689209,13.076951026916504,7.9214701652526855,10.574808120727539,10.89613151550293,10.92682933807373,10.94365119934082,10.848797798156738,10.874456405639648,10.294990539550781,12.989670753479004,10.867446899414062,11.247674942016602,11.258990287780762,11.26254940032959,11.262215614318848,10.952106475830078,11.259675025939941,10.63686752319336,10.697930335998535,10.928641319274902,10.899391174316406,10.912132263183594,9.779934883117676,11.25840950012207,10.739248275756836,8.843647003173828,10.93660831451416,10.920058250427246,10.06446647644043,9.84863567352295,10.5944242477417,9.315574645996094,10.717049598693848,9.671603202819824,9.703335762023926,10.254803657531738,9.93770980834961,10.732073783874512,10.418468475341797,10.950424194335938,10.929764747619629,9.786101341247559,10.505315780639648,8.848427772521973,10.656906127929688,10.009621620178223,9.447532653808594,9.562117576599121,9.577503204345703,7.972594261169434,9.754094123840332,10.140902519226074,9.62832260131836
38,7.741147518157959,8.996389389038086,7.833799839019775,10.566344261169434,10.705646514892578,10.886996269226074,10.444307327270508,10.34273910522461,10.50022029876709,8.904417037963867,9.362824440002441,10.324488639831543,10.428441047668457,8.851110458374023,9.401137351989746,8.850595474243164,8.938143730163574,8.849370002746582,7.373025417327881,8.727441787719727,8.801657676696777,9.474075317382812,8.813310623168945,8.75250244140625,9.643414497375488,8.858838081359863,9.6419095993042,8.892511367797852,8.747908592224121,8.855135917663574,8.853269577026367,10.015308380126953,8.985286712646484,10.430047035217285,10.45706844329834,9.977581024169922,8.938700675964355,8.80945873260498,9.359667778015137,8.715352058410645,9.173033714294434,9.32191276550293,9.421305656433105,10.375720024108887,9.570527076721191,9.981287956237793,9.577406883239746,9.263994216918945,9.372447967529297,8.434298515319824,9.766681671142578,9.26032543182373,10.602813720703125,9.733287811279297,10.044578552246094,8.636594772338867,8.938586235046387,9.029688835144043,9.586213111877441,10.912270545959473,9.755949020385742,9.746206283569336,9.82626724243164,8.865050315856934,10.059609413146973,8.206360816955566,9.711387634277344,8.361749649047852,8.934362411499023,8.744019508361816
37,10.331680297851562,10.576902389526367,10.08437442779541,10.43249225616455,10.490961074829102,10.5411376953125,10.541497230529785,8.410879135131836,10.226943016052246,8.053326606750488,7.311254024505615,8.484858512878418,8.463176727294922,8.29399585723877,8.042756080627441,9.973074913024902,9.528875350952148,8.278274536132812,7.428068161010742,8.167852401733398,10.84118938446045,9.593756675720215,11.203335762023926,8.387459754943848,10.396571159362793,8.305901527404785,10.283061027526855,7.537517547607422,7.97356653213501,9.78999137878418,8.159212112426758,9.807372093200684,8.271903991699219,10.363031387329102,8.039856910705566,10.388476371765137,10.402981758117676,11.359070777893066,11.267539978027344,8.156660079956055,10.576351165771484,10.147575378417969,9.09583854675293,10.996939659118652,9.459776878356934,10.634556770324707,8.305630683898926,10.368569374084473,10.44570255279541,8.545495986938477,9.722311973571777,8.871344566345215,8.19400691986084,8.293691635131836,10.393712043762207,10.384330749511719,11.223962783813477,11.270236015319824,8.43858814239502,10.637828826904297,11.254767417907715,11.331040382385254,11.262849807739258,10.638091087341309,10.571556091308594,10.84422492980957,9.738458633422852,9.49039363861084,10.026872634887695,8.408141136169434
61,9.467918395996094,10.977087020874023,10.80522632598877,10.683402061462402,10.76888656616211,10.678911209106445,8.945394515991211,9.36339282989502,9.212930679321289,8.709930419921875,9.079139709472656,8.554997444152832,8.482728004455566,8.133889198303223,9.307591438293457,9.148587226867676,9.322394371032715,9.23000431060791,9.23128604888916,9.242783546447754,9.26612663269043,7.911086082458496,7.702075004577637,8.678598403930664,8.727266311645508,9.156583786010742,9.656986236572266,8.281145095825195,8.320958137512207,8.382979393005371,8.082018852233887,9.200733184814453,8.775094032287598,9.30650520324707,7.948692321777344,7.8714728355407715,8.401472091674805,7.976474285125732,9.161519050598145,9.29383659362793,7.950760364532471,8.411242485046387,8.556392669677734,8.77708911895752,9.110679626464844,8.120081901550293,7.254952430725098,7.231246471405029,7.993844509124756,8.17480754852295,8.156418800354004,8.165997505187988,8.536775588989258,9.104194641113281,7.959695339202881,8.011554718017578,7.84005069732666,9.212287902832031,7.894205093383789,7.869216442108154,8.425557136535645,8.938884735107422,9.149658203125,8.065099716186523,8.901809692382812,8.425626754760742,7.87805700302124,7.360235691070557,8.288625717163086,8.415170669555664
77,7.308483123779297,6.971195220947266,6.959327697753906,7.514982223510742,6.991884231567383,7.00423526763916,7.072982311248779,6.936115741729736,6.8122100830078125,7.284080505371094,7.04487943649292,6.987292289733887,6.896513938903809,8.415411949157715,8.648160934448242,7.886572360992432,7.833476543426514,6.574684143066406,7.488837242126465,6.969372272491455,6.999637126922607,7.465629577636719,7.142276763916016,7.19800329208374,7.31993293762207,7.4289422035217285,7.273857593536377,7.149623394012451,7.045107364654541,7.264341831207275,6.998171806335449,7.019471645355225,7.391529560089111,7.563072681427002,7.516895771026611,8.00390625,7.954381465911865,7.483067512512207,8.333551406860352,8.283491134643555,7.412771224975586,8.243864059448242,7.15064811706543,7.195993423461914,6.95225715637207,7.430932521820068,7.450829029083252,7.646148204803467,6.994062423706055,6.936842441558838,7.617276191711426,7.344032287597656,7.577280521392822,7.0192060470581055,7.393981456756592,7.5441670417785645,7.4328460693359375,7.167171955108643,7.356081962585449,6.942047119140625,7.292856693267822,7.204845905303955,7.324276924133301,7.384968280792236,6.466937065124512,6.98218297958374,6.993052959442139,6.982471942901611,7.547799587249756,7.556873321533203
9,7.569344997406006,6.877965450286865,7.703662872314453,7.062314033508301,7.334218502044678,6.898741722106934,6.849604606628418,8.358468055725098,8.371755599975586,8.369107246398926,8.37130069732666,8.363377571105957,8.356501579284668,7.554564476013184,7.558828830718994,7.558703899383545,7.5608320236206055,7.541066646575928,7.559103012084961,7.567720890045166,7.561051845550537,7.556217670440674,7.55523681640625,7.226503849029541,6.335882663726807,6.990072250366211,7.820627212524414,7.959535121917725,7.958017826080322,6.859466552734375,7.217905521392822,7.051030158996582,7.568872928619385,8.94140625,8.352595329284668,7.535592555999756,8.776278495788574,8.066286087036133,7.442213535308838,8.348738670349121,8.445785522460938,7.517106533050537,7.466331958770752,7.718905448913574,8.450814247131348,8.346606254577637,7.69337272644043,8.250877380371094,10.126693725585938,10.10044002532959,9.805933952331543,11.205684661865234,12.941642761230469,12.16830062866211,10.9735107421875,12.304973602294922,13.132946968078613,13.07683277130127,13.033346176147461,13.631329536437988,11.038527488708496,12.36583423614502,12.14050579071045,12.640480041503906,13.302400588989258,13.002266883850098,13.256750106811523,13.195565223693848,13.138562202453613,12.966729164123535
29,11.711685180664062,11.608050346374512,11.501838684082031,9.803781509399414,7.134668827056885,10.55562973022461,8.63841438293457,9.578008651733398,9.00551700592041,8.960402488708496,10.423039436340332,8.513941764831543,7.0559515953063965,7.5499186515808105,8.304476737976074,7.37760066986084,7.93299674987793,8.144859313964844,7.161084175109863,7.243189334869385,8.4225492477417,7.671424388885498,9.446603775024414,8.684691429138184,9.47256088256836,7.507026195526123,8.671858787536621,8.681726455688477,9.06706428527832,8.819684028625488,8.259574890136719,9.542680740356445,8.46712875366211,9.921381950378418,8.496858596801758,10.899418830871582,10.839554786682129,9.556816101074219,10.570245742797852,9.182450294494629,8.767511367797852,9.41235065460205,10.478005409240723,10.553545951843262,8.82483959197998,8.545248985290527,8.006436347961426,7.494627952575684,8.66464614868164,7.1193413734436035,7.120619297027588,8.4409761428833,9.186368942260742,10.164660453796387,9.342873573303223,9.284022331237793,9.309029579162598,10.547085762023926,9.228521347045898,9.306984901428223,10.270267486572266,10.60389232635498,9.46900463104248,10.612956047058105,12.432405471801758,12.562907218933105,12.85278606414795,12.536452293395996,12.946406364440918,12.955742835998535
58,12.754005432128906,12.71253490447998,12.73714542388916,13.305728912353516,13.329736709594727,13.272364616394043,13.164107322692871,13.1843900680542,12.339016914367676,12.314668655395508,13.16588306427002,12.90319538116455,13.14210319519043,13.196785926818848,13.096670150756836,13.129178047180176,13.091887474060059,13.169535636901855,12.987954139709473,12.770180702209473,10.127815246582031,10.407938003540039,9.990018844604492,10.155128479003906,10.297846794128418,10.109402656555176,10.378640174865723,9.104113578796387,8.55922794342041,8.491110801696777,6.768125057220459,7.806079387664795,9.805875778198242,12.197056770324707,11.789922714233398,12.091339111328125,10.595787048339844,8.735773086547852,9.686934471130371,9.353476524353027,9.553241729736328,10.634993553161621,9.769105911254883,9.381193161010742,9.048206329345703,9.30599308013916,10.062009811401367,9.911971092224121,9.065829277038574,8.252195358276367,8.600062370300293,8.69804859161377,10.159225463867188,8.958417892456055,8.474522590637207,7.274683952331543,9.318038940429688,8.826400756835938,7.223652362823486,8.856855392456055,8.874887466430664,8.560928344726562,8.196375846862793,8.885642051696777,9.904021263122559,9.165473937988281,8.383317947387695,8.377091407775879,7.9560980796813965,9.107988357543945
51,8.214922904968262,7.916989326477051,6.980505466461182,7.208476543426514,7.168582439422607,6.977243423461914,7.142820358276367,7.595991611480713,7.351375579833984,7.012033939361572,7.639768600463867,7.357769966125488,7.080395221710205,7.151611328125,6.8132524490356445,7.484072208404541,8.172593116760254,6.972718715667725,8.097070693969727,6.79066276550293,6.858852386474609,7.714016437530518,6.866575717926025,8.181529998779297,6.845627307891846,7.26553201675415,6.9639973640441895,6.966176986694336,7.383455753326416,7.537716865539551,7.557923316955566,7.026742458343506,7.014877796173096,7.275791645050049,7.0938825607299805,7.370124816894531,6.5410661697387695,6.964369773864746,7.2243971824646,7.2530059814453125,7.109813690185547,7.366492748260498,7.492329120635986,7.347153663635254,7.219727993011475,7.479589939117432,7.661350250244141,7.545511245727539,7.745581150054932,7.886269569396973,7.829493999481201,7.923430919647217,8.423556327819824,8.020089149475098,7.648649215698242,8.205081939697266,7.390623569488525,7.672259330749512,7.342495918273926,7.368124008178711,7.938652038574219,6.8631062507629395,7.020648956298828,7.473196029663086,7.498018264770508,7.52109432220459,7.3137311935424805,7.272619724273682,7.625999450683594,6.970565319061279
